backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,year
/acrTNzWBbZ3fvwaEL4ZJSFyNBah.jpg,"[80, 18, 10749, 53]",6075,en,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him, and lead a better life outside NYC.",63.269,/g6D7mjQtndu768cusGmoEQY9fTB.jpg,1993-11-10,Carlito's Way,False,7.836,3032,1993
/j5VUdrnRBya3KE40t0ucAN2YqDs.jpg,"[18, 80]",1607,en,A Bronx Tale,"Set in the Bronx during the tumultuous 1960s, an adolescent boy is torn between his honest, working-class father and a violent yet charismatic crime boss. Complicating matters is the youngster's growing attraction - forbidden in his neighborhood - for a beautiful black girl.",61.65,/sDbO6LmLYtyqAoFTPpRcMgPSCEO.jpg,1993-10-01,A Bronx Tale,False,7.86,2358,1993
/vHPCpnpOVnbH1Shpq8TQKwo6zJB.jpg,"[37, 28]",11969,en,Tombstone,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",56.122,/f6Lb4bpUW2AJW42Hpnix2533RKU.jpg,1993-12-25,Tombstone,False,7.604,2024,1993
/hPTaANKrpghMQeRIOcPJbJA4Yia.jpg,"[28, 12, 53]",9350,en,Cliffhanger,"A year after losing his friend in a tragic 4,000-foot fall, former ranger Gabe Walker and his partner, Hal, are called to return to the same peak to rescue a group of stranded climbers, only to learn the climbers are actually thieving hijackers who are looking for boxes full of money.",48.583,/b28DOM54OHb1c7Lsk6Nu7Kwuonj.jpg,1993-05-28,Cliffhanger,False,6.5,2279,1993
/c4Fl1cWiXcq4uJdOQudQClFjhho.jpg,"[14, 35, 10751]",10439,en,Hocus Pocus,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.",48.327,/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,1993-07-16,Hocus Pocus,False,7.052,2895,1993
/xLjgy6mjefWzNzMKxfwfrKgoVTq.jpg,"[35, 18, 10751]",788,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as a British nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",46.847,/shHrSmXS5140o6sQzgzXxn3KqSm.jpg,1993-11-24,Mrs. Doubtfire,False,7.192,5929,1993
/yrjFk8OVnwOQ5qUxbHZJYobxQra.jpg,"[35, 10751, 14]",2758,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",46.539,/sdxT2VjVSx9DRicwnuECUdBHeE7.jpg,1993-11-19,Addams Family Values,False,7.0,2851,1993
/79bJL9ydAMYVltuNTt4VhxORqIz.jpg,"[12, 878]",329,en,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.",39.11,/oU7Oq2kFAAlGqbU4VoAE36g4hoI.jpg,1993-06-11,Jurassic Park,False,7.947,15891,1993
/cS45swrlrTJijH1RblBLe8LlW2p.jpg,"[80, 18, 53]",37094,en,Falling Down,An ordinary man frustrated with the various flaws he sees in society begins to psychotically and violently lash out against them.,38.914,/7ujqyF96Zg3rfrsh9M0cEF0Yzqj.jpg,1993-02-26,Falling Down,False,7.387,3523,1993
/hxtjTfIZdNGBLjuqPoUKDYzxg83.jpg,"[28, 53, 18]",5503,en,The Fugitive,"Wrongfully convicted of murdering his wife and sentenced to death, Richard Kimble escapes from the law in an attempt to find the real killer and clear his name.",36.589,/b3rEtLKyOnF89mcK75GXDXdmOEf.jpg,1993-08-06,The Fugitive,False,7.5,4081,1993
/tUeMIPdYo1eXJZdBhxw4118RIAm.jpg,[18],9800,en,Philadelphia,Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,33.866,/tFe5Yoo5zT495okA49bq1vPPkiV.jpg,1993-12-22,Philadelphia,False,7.725,4117,1993
/4zaTJfrbQCdhUirzfcWWVH97h25.jpg,"[10749, 14, 18, 35]",137,en,Groundhog Day,"A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.",32.254,/gCgt1WARPZaXnq523ySQEUKinCs.jpg,1993-02-11,Groundhog Day,False,7.608,7746,1993
/fROgQIALHJEmayqLITFHhOMW3ef.jpg,"[35, 18, 10749]",858,en,Sleepless in Seattle,"When Sam Baldwin's wife dies, he is left to bring up his eight-year-old son Jonah alone, and decides to move to Seattle to make a new start. On Christmas Eve, Jonah rings a radio phone-in with his Christmas wish to find a new wife for his dad. Meanwhile in Baltimore, journalist Annie Reed, who is having doubts about her own relationship, is listening in.",31.653,/iLWsLVrfkFvOXOG9PbUAYg7AK3E.jpg,1993-06-24,Sleepless in Seattle,False,6.737,2267,1993
/bumIpNTKmLY380bruTgIDTrXfpZ.jpg,"[12, 14, 28, 35, 10751]",9593,en,Last Action Hero,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",30.057,/yTfjHPqh7C7bkfMtEKx2mPdorQw.jpg,1993-06-18,Last Action Hero,False,6.454,2613,1993
/fHuKwcrwltGlWn3510N1YO7vJ4I.jpg,"[10749, 18]",1587,en,What's Eating Gilbert Grape,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",29.228,/8FxWgsfDNosewo7H65oE4QkOb7g.jpg,1993-12-17,What's Eating Gilbert Grape,False,7.672,3843,1993
/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,"[53, 80]",680,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",261.651,/d5iIlFn5s0ImszYzBPb8JPIfbXD.jpg,1994-09-10,Pulp Fiction,False,8.488,27273,1994
/zfbjgQE1uSd9wiPTX4VzsLi0rGG.jpg,"[18, 80]",278,en,The Shawshank Redemption,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",176.351,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg,1994-09-23,The Shawshank Redemption,False,8.705,26358,1994
/mzfx54nfDPTUXZOG48u4LaEheDy.jpg,"[35, 18, 10749]",13,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",159.372,/arw2vcBveWOVZr6pxd9XTd1TdQa.jpg,1994-06-23,Forrest Gump,False,8.475,26790,1994
/wXsQvli6tWqja51pYxXNG1LFIGV.jpg,"[10751, 16, 18]",8587,en,The Lion King,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be?",148.441,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-24,The Lion King,False,8.256,17822,1994
/riDYJYk4g8YnDjEgYOSSKzWTldq.jpg,[35],8467,en,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",109.364,/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg,1994-12-16,Dumb and Dumber,False,6.627,5917,1994
/jynfI114q3kOAbIiVjVfFFmttU2.jpg,"[80, 18, 28]",101,en,Léon: The Professional,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",77.106,/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,1994-09-14,Léon: The Professional,False,8.308,14397,1994
/6cwkM6dkWU4F9YM0JCIqLDK2Aue.jpg,"[27, 18, 14]",628,en,Interview with the Vampire,"A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.",66.967,/2162lAT2MP36MyJd2sttmj5du5T.jpg,1994-11-11,Interview with the Vampire,False,7.388,5652,1994
/80uHK2xWwjlOxmfJ1wQB09omAht.jpg,"[10749, 35, 80, 14]",854,en,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",63.712,/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg,1994-07-29,The Mask,False,6.955,9946,1994
/pE1WR83KMP1wMzmqOLMUKUq8M6V.jpg,"[28, 12, 80]",1637,en,Speed,"Jack Traven, an LAPD cop on SWAT detail, and veteran SWAT officer Harry Temple thwart an extortionist-bomber's scheme for a $3 million ransom. As they corner the bomber, he flees and detonates a bomb vest, seemingly killing himself. Weeks later, Jack witnesses a mass transit city bus explode and nearby a pay phone rings. On the phone is that same bomber looking for vengeance and the money he's owed. He gives a personal challenge to Jack: a bomb is rigged on another city bus - if it slows down below 50 mph, it will explode - bad enough any day, but a nightmare in LA traffic. And that's just the beginning...",61.702,/82PkCE4R95KhHICUDF7G4Ly2z3l.jpg,1994-06-09,Speed,False,7.135,5957,1994
/malT2STjWopccqE4xacsnSm5Ln8.jpg,"[14, 28, 53]",9495,en,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven—watched over by a hypnotic crow—returns from the grave to exact revenge.",56.33,/rMMB3v6jYHjsvXRNJYESacoTD7j.jpg,1994-05-11,The Crow,False,7.526,3811,1994
/jRZ3joUcg8YDCQYl4Tog5xhY6wk.jpg,"[28, 53]",36955,en,True Lies,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.",47.799,/pweFTnzzTfGK68woSVkiTgjLzWm.jpg,1994-07-15,True Lies,False,7.07,3936,1994
/ge7Ut4a2ly41pCS5nSIjyINoUnp.jpg,"[14, 35, 10751]",888,en,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,44.465,/bXb2oCdarefkfu6pnHX3JpYicsY.jpg,1994-05-26,The Flintstones,False,5.333,2385,1994
/c10k4VVQs3cWLyIZ8oI7Mc1MP8s.jpg,"[28, 12, 878]",2164,en,Stargate,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",34.343,/4T6Po0XnZlevmhfPh3ZfEs5butR.jpg,1994-10-28,Stargate,False,7.0,3297,1994
/e3TJpdAJnuJkywVRvf4IevhSzM3.jpg,"[35, 10751]",11011,en,Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",33.265,/qgGh5d0IHAZRlHIdFS3XWVygumR.jpg,1994-12-19,Ri¢hie Ri¢h,False,5.907,2192,1994
/mOOJm3tamy9iHg2mOEA77CM6ufZ.jpg,"[10751, 12, 16, 10749]",15969,en,The Return of Jafar,"The evil Jafar escapes from the magic lamp as an all-powerful genie, ready to plot his revenge against Aladdin. From battling elusive villains atop winged horses, to dodging flames inside an exploding lava pit, it's up to Aladdin - with Princess Jasmine and the outrageously funny Genie by his side - to save the kingdom once and for all.",33.13,/7SC793qtORB6YL4mu0F5o3hfjDQ.jpg,1994-05-20,The Return of Jafar,False,6.25,3287,1994
/ogKegWajhtkFUmDbCqsa2rJLwbn.jpg,"[12, 18, 10749, 10752, 37]",4476,en,Legends of the Fall,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",32.632,/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,1994-12-23,Legends of the Fall,False,7.389,2495,1994
/2MDqPMYUmX7DNZ0yIIDCHpyBC7d.jpg,"[35, 9648]",3049,en,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man… or beast!",31.395,/yaHnZqJvsSddOKYxf4zCj2Ww2hA.jpg,1994-02-04,Ace Ventura: Pet Detective,False,6.559,5625,1994
/k3TOt50cHvTLXWYPnXP0szhiXB8.jpg,"[80, 53, 18]",241,en,Natural Born Killers,Two victims of traumatized childhoods become lovers and serial murderers irresponsibly glorified by the mass media.,29.626,/fEKZwT91gxvkAoyPgpNXo8W5fu0.jpg,1994-08-26,Natural Born Killers,False,7.07,3282,1994
/ejFaHWnDP29z7ePw2cJVOsWvOvH.jpg,"[35, 18, 10749]",712,en,Four Weddings and a Funeral,"Over the course of five social occasions, a committed bachelor must consider the notion that he may have discovered love.",29.497,/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg,1994-03-09,Four Weddings and a Funeral,False,6.768,2604,1994
/3I8ZBD28kWzZmqJ7wNBCmusOZoH.jpg,"[35, 18, 36]",522,en,Ed Wood,"The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.",29.106,/n8SrO3WbyuY2b6KazogqbQF348C.jpg,1994-09-28,Ed Wood,False,7.493,2236,1994
/r4TxCaZvQ2bLFoXRLHGfii6b3tJ.jpg,"[28, 35, 80, 53]",9737,en,Bad Boys,"Marcus Burnett is a henpecked family man. Mike Lowry is a footloose and fancy free ladies' man. Both Miami policemen, they have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",498.517,/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,1995-04-07,Bad Boys,False,6.802,6098,1995
/baJHUXBcoaHnMf2sjwegbuhIjEV.jpg,[878],9482,en,Judge Dredd,"In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.",197.45,/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg,1995-06-30,Judge Dredd,False,5.797,2389,1995
/iwgl8zlrrfvfWp9k9Paj8lvFEvS.jpg,"[80, 9648, 53]",807,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",179.769,/6yoghtyTpznpBik8EngEmJskVUO.jpg,1995-09-22,Se7en,False,8.373,20481,1995
/lxD5ak7BOoinRNehOCA85CQ8ubr.jpg,"[16, 12, 10751, 35]",862,en,Toy Story,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",160.833,/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,1995-10-30,Toy Story,False,7.971,17972,1995
/uI22JkEMediWyiRqhllNqeeGtW0.jpg,"[28, 80, 18]",949,en,Heat,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,137.647,/umSVjVdbVwtx5ryCA2QXL44Durm.jpg,1995-12-15,Heat,False,7.9,7046,1995
/snlu32RmjldF9b068UURJg8sQtn.jpg,"[28, 80, 14]",414,en,Batman Forever,Batman must battle a disfigured district attorney and a disgruntled former employee with help from an amorous psychologist and a young circus acrobat.,84.523,/mzzNBVwTiiY94xAXDMWJpNPW2US.jpg,1995-06-16,Batman Forever,False,5.429,5012,1995
/90ez6ArvpO8bvpyIngBuwXOqJm5.jpg,"[35, 18, 10749]",19404,hi,दिलवाले दुल्हनिया ले जायेंगे,"Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",72.926,/lfRkUr7DYdHldAqi3PwdQGBRBPM.jpg,1995-10-20,Dilwale Dulhania Le Jayenge,False,8.537,4401,1995
/2FonLz0RPxbBriOlZ9mWhYdlqCp.jpg,"[35, 10749, 18]",9603,en,Clueless,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",70.127,/8AwVTcgpTnmeOs4TdTWqcFDXEsA.jpg,1995-07-19,Clueless,False,7.275,4247,1995
/yych1GDUoSs4r51o1feBnOn5szq.jpg,"[28, 18, 878, 53]",6950,en,Outbreak,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col. Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",63.827,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,1995-03-10,Outbreak,False,6.542,2170,1995
/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,"[28, 18, 36, 10752]",197,en,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",62.982,/or1gBugydmjToAEq7OZY0owwFk.jpg,1995-05-24,Braveheart,False,7.94,9848,1995
/vHLyDk0uRb72xFeQjU1KJZ3g7hQ.jpg,"[12, 28, 878]",9804,en,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland'—which is tattooed on Enola's back.",62.043,/f4Q6BKm1lv9u5xoffbIIwrOYf6z.jpg,1995-07-28,Waterworld,False,6.212,3560,1995
/gTRXgigmgKpeJjW07iq686HZyBD.jpg,"[28, 16, 878]",9323,ja,GHOST IN THE SHELL,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",55.577,/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995-11-18,Ghost in the Shell,False,7.924,3250,1995
/fDZ2DCKW2D7J0ABNr9EICdD2H1s.jpg,"[12, 16, 10751, 10749]",10530,en,Pocahontas,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.",52.415,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,1995-06-14,Pocahontas,False,6.927,5526,1995
/1IWaKG7AWiYMhADxhGtnElDJAGI.jpg,"[878, 53, 9648]",63,en,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",51.913,/gt3iyguaCIw8DpQZI1LIN5TohM2.jpg,1995-12-29,Twelve Monkeys,False,7.604,8109,1995
/5jVWJiPpmk216Q7vjjlwNXXE6ee.jpg,"[12, 28, 53]",710,en,GoldenEye,"When a powerful satellite system falls into the hands of Alec Trevelyan, AKA Agent 006, a former ally-turned-enemy, only James Bond can save the world from a dangerous space weapon that -- in one short pulse -- could destroy the earth! As Bond squares off against his former compatriot, he also battles Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon",48.335,/z0ljRnNxIO7CRBhLEO0DvLgAFPR.jpg,1995-11-16,GoldenEye,False,6.891,3740,1995
/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg,"[28, 53]",1572,en,Die Hard: With a Vengeance,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",47.154,/skdHpVja0uRNKVVN9ksviI86I4z.jpg,1995-05-19,Die Hard: With a Vengeance,False,7.266,5895,1995
/8HgbNF6oRLycrqKNJdnA3KcSiaZ.jpg,"[14, 35, 10751]",8839,en,Casper,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.",45.192,/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,1995-05-26,Casper,False,6.319,4473,1995
/agkZziO4ZPAsVfKUrJD68lys08P.jpg,"[14, 18, 35, 10751]",9598,en,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mum, Babe realises that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs, Babe learns that a pig can be anything that he wants to be.",44.036,/zKuQMtnbVTz9DsOnOJmlW71v4qH.jpg,1995-07-18,Babe,False,6.23,2807,1995
/7S7PE3vK9Eh5uzCYBDGk5qTJeYW.jpg,"[18, 80, 53]",629,en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",41.564,/8dH7y4O26uLPesxUTT80igEtsBM.jpg,1995-07-19,The Usual Suspects,False,8.186,10112,1995
/eDg6HPCnQaUhTOdZB3LzJjpnGtT.jpg,"[28, 14]",9312,en,Mortal Kombat,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",40.221,/fcK7tzSSXMYiMN8E9KlZJL1BYyp.jpg,1995-08-18,Mortal Kombat,False,5.8,2202,1995
/2W9HjAYWNug5RwyrEtrneXeL94Z.jpg,"[80, 18, 36]",524,en,Casino,"In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.",39.289,/4TS5O1IP42bY2BvgMxL156EENy.jpg,1995-11-22,Casino,False,8.01,5635,1995
/qA2TyqPldTtoTVY3LKrNIG5g6bH.jpg,"[18, 10749]",76,en,Before Sunrise,"A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together.",38.995,/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg,1995-01-27,Before Sunrise,False,7.972,3985,1995
/h5Y9T4OoFpMrONhVBZvN2X2DfAB.jpg,"[80, 35, 12]",9273,en,Ace Ventura: When Nature Calls,"Summoned from an ashram in Tibet, Ace finds himself on a perilous journey into the jungles of Africa to find Shikaka, the missing sacred animal of the friendly Wachati tribe. He must accomplish this before the wedding of the Wachati's Princess to the prince of the warrior Wachootoos. If Ace fails, the result will be a vicious tribal war.",38.283,/wcinCf1ov2D6M3P7BBZkzQFOiIb.jpg,1995-11-10,Ace Ventura: When Nature Calls,False,6.313,4010,1995
/rWFLgIRGXzECIbczgo7dmnwq55q.jpg,"[53, 28, 80]",8068,en,Desperado,"Mariachi plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho, for an action-packed, bullet-riddled showdown. With the help of his best friend and a beautiful bookstore owner, the Mariachi tracks Bucho, takes on his army of desperados, and leaves a trail of blood of his own.",35.968,/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,1995-08-25,Desperado,False,6.9,2744,1995
/pcSjQftPIflB8pSy0g41oSktp6N.jpg,"[18, 36]",568,en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1970, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",35.666,/kzj95o9FlVxKziQq36mjES3wxel.jpg,1995-06-30,Apollo 13,False,7.452,5244,1995
/4PPC7fKClu0u7NTbo5xgV4vb5VD.jpg,"[80, 27, 9648]",4232,en,Scream,"After a series of mysterious deaths befalls their small town, an offbeat group of friends led by Sidney Prescott become the target of a masked killer.",118.743,/3O3klyyYpAZBBE4n7IngzTomRDp.jpg,1996-12-20,Scream,False,7.423,6696,1996
/uUCij548JeREaZeWQ9HX4IlK8sE.jpg,"[28, 12, 53]",9802,en,The Rock,"When vengeful General Francis X. Hummel seizes control of Alcatraz Island and threatens to launch missiles loaded with deadly chemical weapons into San Francisco, only a young FBI chemical weapons expert and notorious Federal prisoner have the stills to penetrate the impregnable island fortress and take him down.",115.51,/j5mxLNWjUlXUUk8weFBtnF4afIR.jpg,1996-06-07,The Rock,False,7.128,4520,1996
